"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"217","Bratislava","Setubal",3009191,3009.191,1869.9112874,98973,1649.55,27.4925,"Portugal","Slovakia"
"218","Bratislava","Sevilla",2881261,2881.261,1790.4155854,94956,1582.6,26.3766666666667,"Spain","Slovakia"
"219","Bratislava","Siauliai",1222749,1222.749,759.8162286,47709,795.15,13.2525,"Lithuania","Slovakia"
"220","Bratislava","Stavanger-Sandnes",1849827,1849.827,1149.4824978,74365,1239.41666666667,20.6569444444444,"Norway","Slovakia"
"221","Bratislava","Stockholm",1779138,1779.138,1105.5563532,67644,1127.4,18.79,"Sweden","Slovakia"
"222","Bratislava","Szeged",365467,365.467,227.1011938,12222,203.7,3.395,"Hungary","Slovakia"
"223","Bratislava","Tampere",1920300,1920.3,1193.27442,85465,1424.41666666667,23.7402777777778,"Finland","Slovakia"
"224","Bratislava","Tartu",1593645,1593.645,990.291003,63460,1057.66666666667,17.6277777777778,"Estonia","Slovakia"
"225","Bratislava","Thessaloniki",1210560,1210.56,752.241984,43065,717.75,11.9625,"Greece","Slovakia"
"226","Bratislava","Timisoara",506953,506.953,315.0205942,17347,289.116666666667,4.81861111111111,"Romania","Slovakia"
"227","Bratislava","Toulouse",1793830,1793.83,1114.685962,60011,1000.18333333333,16.6697222222222,"France","Slovakia"
"228","Bratislava","Trondheim",2216211,2216.211,1377.1535154,88932,1482.2,24.7033333333333,"Norway","Slovakia"
"229","Bratislava","Turin",1065568,1065.568,662.1439552,35895,598.25,9.97083333333333,"Italy","Slovakia"
"230","Bratislava","Turku",1909123,1909.123,1186.3290322,84662,1411.03333333333,23.5172222222222,"Finland","Slovakia"
"231","Bratislava","Uppsala",1844909,1844.909,1146.4264526,70392,1173.2,19.5533333333333,"Sweden","Slovakia"
"232","Bratislava","Utrecht",1198703,1198.703,744.8740442,40546,675.766666666667,11.2627777777778,"Netherlands","Slovakia"
"233","Bratislava","Valencia",2236246,2236.246,1389.6032644,74213,1236.88333333333,20.6147222222222,"Spain","Slovakia"
"234","Bratislava","Vantaa",1763390,1763.39,1095.770546,80012,1333.53333333333,22.2255555555556,"Finland","Slovakia"
"235","Bratislava","Vasteras",1762856,1762.856,1095.4387184,67905,1131.75,18.8625,"Sweden","Slovakia"
"236","Bratislava","Velenje",395968,395.968,246.0545152,13601,226.683333333333,3.77805555555556,"Slovenia","Slovakia"
"237","Bratislava","Vilnius",1146523,1146.523,712.4493922,43947,732.45,12.2075,"Lithuania","Slovakia"
"238","Bratislava","Warsaw",673282,673.282,418.3774348,23383,389.716666666667,6.49527777777778,"Poland","Slovakia"
